Market,AREA,A_MEAN,A_MEAN_ME,A_MEAN_SE,A_MEDIAN,A_MEDIAN_ME,A_MEDIAN_SE,EMP_PRSE,JOBS_1000,JOBS_1000_ME,JOBS_1000_SE,MEAN_PRSE,OCC_CODE,OCC_TITLE,PRIM_STATE,TOT_EMP,TOT_EMP_ME,TOT_EMP_SE,YEAR
"Madison, WI",31540,74850.0,2347.296,1197.6,74340.0,2941.8660768,1500.95208,24.0,62.185,29.251824,14.9244,1.6,15-0000,Computer and Mathematical Occupations,WI,23750.0,11172.0,5700.0,2016
"Milwaukee-Waukesha-West Allis, WI",33340,75110.0,1619.3716,826.21,72840.0,2029.5584262799998,1035.488993,3.4,30.838,2.05504432,1.048492,1.1,15-0000,Computer and Mathematical Occupations,WI,25930.0,1727.9752,881.62,2016
"Oshkosh-Neenah, WI",36780,65250.0,3453.0299999999997,1761.75,61520.0,4327.6824990000005,2208.001275,17.1,22.203,7.441557480000001,3.7967130000000004,2.7,15-0000,Computer and Mathematical Occupations,WI,2040.0,683.7263999999999,348.84,2016
"Racine, WI",39540,65690.0,5150.096,2627.6,61790.0,6454.6153168,3293.17108,11.9,10.982,2.56144168,1.306858,4.0,15-0000,Computer and Mathematical Occupations,WI,820.0,191.2568,97.58,2016
"Sheboygan, WI",43100,75780.0,5049.9792,2576.52,72030.0,6329.13893136,3229.152516,7.6,18.429,2.7451838399999997,1.400604,3.4,15-0000,Computer and Mathematical Occupations,WI,1090.0,162.3664,82.84,2016
"Wausau, WI",48140,69360.0,4758.096,2427.6,66650.0,5963.3217168,3042.51108,18.4,22.625,8.159479999999999,4.162999999999999,3.5,15-0000,Computer and Mathematical Occupations,WI,1570.0,566.2047999999999,288.87999999999994,2016
"Beckley, WV",13220,53400.0,4291.223999999999,2189.3999999999996,52110.0,5378.1910392,2743.97502,16.8,6.448,2.1231974399999998,1.083264,4.1,15-0000,Computer and Mathematical Occupations,WV,280.0,92.19839999999999,47.04,2016
"Charleston, WV",16620,58770.0,4722.757199999999,2409.5699999999997,54700.0,5919.03159876,3019.914081,5.7,21.894,2.4459976799999996,1.247958,4.1,15-0000,Computer and Mathematical Occupations,WV,2490.0,278.1828,141.93,2016
"Huntington-Ashland, WV-KY-OH",26580,56140.0,3190.9975999999997,1628.06,50670.0,3999.27729208,2040.447598,10.2,7.656,1.5305875199999996,0.7809119999999998,2.9,15-0000,Computer and Mathematical Occupations,WV,1000.0,199.92,102.0,2016
"Morgantown, WV",34060,70600.0,5119.911999999999,2612.2,66660.0,6416.7857096,3273.87026,10.4,20.909,4.26209056,2.174536,3.7,15-0000,Computer and Mathematical Occupations,WV,1340.0,273.1456,139.36,2016
"Parkersburg-Marietta-Vienna, WV-OH",37620,75120.0,7803.4656,3981.36,77460.0,9780.083436480001,4989.838488,9.6,14.552,2.73810432,1.396992,5.3,15-0000,Computer and Mathematical Occupations,WV,560.0,105.36959999999999,53.76,2016
"Weirton-Steubenville, WV-OH",48260,71190.0,6139.4256000000005,3132.36,63660.0,7694.5421044800005,3925.7867880000003,18.8,4.875,1.79634,0.9165000000000001,4.4,15-0000,Computer and Mathematical Occupations,WV,190.0,70.0112,35.72,2016
"Wheeling, WV-OH",48540,62420.0,5138.4144,2621.64,56010.0,6439.974767520001,3285.7014120000003,15.4,11.638,3.5128139199999997,1.792252,4.2,15-0000,Computer and Mathematical Occupations,WV,730.0,220.3432,112.42,2016
"Casper, WY",16220,61840.0,4363.430399999999,2226.24,59200.0,5468.68732032,2790.146592,5.5,7.93,0.8548539999999999,0.4361499999999999,3.6,15-0000,Computer and Mathematical Occupations,WY,320.0,34.496,17.6,2016
"Cheyenne, WY",16940,63260.0,4091.6567999999997,2087.58,59950.0,5128.07346744,2616.364014,3.5,19.819,1.3595834,0.693665,3.3,15-0000,Computer and Mathematical Occupations,WY,900.0,61.74,31.5,2016
"Anchorage, AK",11260,85900.0,5050.92,2577.0,79270.0,6330.318036,3229.7541,9.2,20.606,3.7156739199999995,1.8957519999999999,3.0,15-0000,Computer and Mathematical Occupations,AK,3570.0,643.7424,328.44,2017
"Fairbanks, AK",21820,77980.0,5043.7464,2573.34,75810.0,6321.32736312,3225.167022,6.3,15.544,1.91937312,0.979272,3.3,15-0000,Computer and Mathematical Occupations,AK,570.0,70.38359999999999,35.91,2017
"Anniston-Oxford, AL",11500,56150.0,9354.59,4772.75,54090.0,11724.107647,5981.687575000001,17.8,8.056,2.81057728,1.433968,8.5,15-0000,Computer and Mathematical Occupations,AL,350.0,122.10799999999999,62.3,2017
"Auburn-Opelika, AL",12220,65500.0,4878.44,2489.0,62090.0,6114.148851999999,3119.4637,5.0,13.972,1.369256,0.6986,3.8,15-0000,Computer and Mathematical Occupations,AL,790.0,77.42,39.5,2017
"Birmingham-Hoover, AL",13820,80080.0,2040.4384,1041.04,78060.0,2557.28144672,1304.7354320000002,4.2,24.063,1.98086616,1.010646,1.3,15-0000,Computer and Mathematical Occupations,AL,12130.0,998.5415999999999,509.46,2017
"Daphne-Fairhope-Foley, AL",19300,60350.0,6505.73,3319.25,52820.0,8153.631409000001,4160.016025000001,9.9,4.287,0.8318494799999999,0.424413,5.5,15-0000,Computer and Mathematical Occupations,AL,310.0,60.1524,30.69,2017
"Decatur, AL",19460,68810.0,5664.4392,2890.02,61990.0,7099.24164936,3622.0620660000004,9.2,8.446,1.52298272,0.777032,4.2,15-0000,Computer and Mathematical Occupations,AL,440.0,79.34079999999999,40.48,2017
"Dothan, AL",20020,58040.0,3412.752,1741.2,56850.0,4277.2020816,2182.24596,6.9,5.766,0.7797938400000001,0.39785400000000004,3.0,15-0000,Computer and Mathematical Occupations,AL,330.0,44.6292,22.77,2017
"Florence-Muscle Shoals, AL",22520,56810.0,2783.69,1420.25,55230.0,3488.798677,1779.9993250000002,7.5,4.032,0.592704,0.3024,2.5,15-0000,Computer and Mathematical Occupations,AL,220.0,32.339999999999996,16.5,2017
"Gadsden, AL",23460,63260.0,6447.4592,3289.52,63430.0,8080.600615360002,4122.755416000001,11.7,2.012,0.46139183999999994,0.23540399999999997,5.2,15-0000,Computer and Mathematical Occupations,AL,70.0,16.0524,8.19,2017
"Huntsville, AL",26620,96180.0,2827.692,1442.7,93030.0,3543.9463836000004,1808.1359100000002,4.4,64.339,5.54859536,2.830916,1.5,15-0000,Computer and Mathematical Occupations,AL,14290.0,1232.3696000000002,628.7600000000001,2017
"Mobile, AL",33660,62010.0,2309.2524,1178.19,58340.0,2894.18603292,1476.625527,9.0,17.438,3.0760631999999997,1.5694199999999998,1.9,15-0000,Computer and Mathematical Occupations,AL,3010.0,530.9639999999999,270.9,2017
"Montgomery, AL",33860,77850.0,3204.3059999999996,1634.85,78060.0,4015.9567098000007,2048.9575050000003,6.5,24.174,3.0797676,1.57131,2.1,15-0000,Computer and Mathematical Occupations,AL,3980.0,507.05199999999996,258.7,2017
"Tuscaloosa, AL",46220,66600.0,3785.5440000000003,1931.4,62180.0,4744.422295200001,2420.6236200000003,7.6,11.028,1.64273088,0.838128,2.9,15-0000,Computer and Mathematical Occupations,AL,1100.0,163.856,83.6,2017
"Fayetteville-Springdale-Rogers, AR-MO",22220,73710.0,4912.0344,2506.14,70400.0,6156.25271352,3140.945262,5.9,36.526,4.22386664,2.155034,3.4,15-0000,Computer and Mathematical Occupations,AR,8760.0,1013.0064000000001,516.84,2017
"Fort Smith, AR-OK",22900,64910.0,3435.0371999999998,1752.57,60860.0,4305.13212276,2196.495981,20.4,11.721,4.686524639999999,2.3910839999999998,2.7,15-0000,Computer and Mathematical Occupations,AR,1260.0,503.7984,257.04,2017
"Hot Springs, AR",26300,53140.0,8124.0432,4144.92,43460.0,10181.86334256,5194.828236,11.5,4.985,1.123619,0.573275,7.8,15-0000,Computer and Mathematical Occupations,AR,180.0,40.571999999999996,20.7,2017
"Jonesboro, AR",27860,51820.0,2640.7472,1347.32,47170.0,3309.6484657600004,1688.5961560000003,5.9,9.382,1.08493448,0.553538,2.6,15-0000,Computer and Mathematical Occupations,AR,520.0,60.132799999999996,30.68,2017
"Little Rock-North Little Rock, AR",30780,69310.0,3532.0375999999997,1802.06,67300.0,4426.702724080001,2258.521798,16.0,29.64,9.295104,4.7424,2.6,15-0000,Computer and Mathematical Occupations,AR,10300.0,3230.08,1648.0,2017
"Pine Bluff, AR",38220,58830.0,8071.476000000001,4118.1,53170.0,10115.980870800002,5161.214730000001,3.0,8.639,0.5079731999999999,0.25916999999999996,7.0,15-0000,Computer and Mathematical Occupations,AR,270.0,15.876,8.1,2017
"Flagstaff, AZ",22380,69460.0,4356.531199999999,2222.72,63810.0,5460.04055296,2785.734976,9.0,14.607,2.5766747999999997,1.31463,3.2,15-0000,Computer and Mathematical Occupations,AZ,890.0,156.99599999999998,80.1,2017
"Lake Havasu City-Kingman, AZ",29420,60870.0,5726.649600000001,2921.76,53130.0,7177.20994368,3661.841808,11.6,7.447,1.69314992,0.863852,4.8,15-0000,Computer and Mathematical Occupations,AZ,350.0,79.57600000000001,40.6,2017
"Phoenix-Mesa-Scottsdale, AZ",38060,83900.0,2137.772,1090.7,80750.0,2679.2696476,1366.97431,3.3,38.387,2.4828711599999997,1.2667709999999999,1.3,15-0000,Computer and Mathematical Occupations,AZ,76010.0,4916.3268,2508.33,2017
"Prescott, AZ",39140,63380.0,4844.7672,2471.82,57820.0,6071.946731760001,3097.9320060000005,7.5,8.653,1.271991,0.6489750000000001,3.9,15-0000,Computer and Mathematical Occupations,AZ,530.0,77.91,39.75,2017
"Sierra Vista-Douglas, AZ",43420,86770.0,4591.8684,2342.7900000000004,86980.0,5754.98866572,2936.2187070000004,6.6,55.339,7.15865304,3.652374,2.7,15-0000,Computer and Mathematical Occupations,AZ,1770.0,228.9672,116.82,2017
"Tucson, AZ",46060,80670.0,7589.433599999999,3872.16,76720.0,9511.83713088,4852.978128,4.6,33.471,3.0177453599999993,1.5396659999999998,4.8,15-0000,Computer and Mathematical Occupations,AZ,12210.0,1100.8536,561.66,2017
"Yuma, AZ",49740,70130.0,5360.7372000000005,2735.07,66440.0,6718.611932760001,3427.8632310000003,11.3,8.376,1.85511648,0.946488,3.9,15-0000,Computer and Mathematical Occupations,AZ,510.0,112.9548,57.63,2017
"Anaheim-Santa Ana-Irvine, CA Metropolitan Division",11244,95160.0,2611.1904,1332.24,91220.0,3272.60492832,1669.696392,3.2,34.335,2.1534912000000004,1.0987200000000001,1.4,15-0000,Computer and Mathematical Occupations,CA,55490.0,3480.3328,1775.68,2017
"Bakersfield, CA",12540,87890.0,4306.61,2197.25,85570.0,5397.474313000001,2753.8134250000003,6.5,13.743,1.7508582,0.893295,2.5,15-0000,Computer and Mathematical Occupations,CA,4170.0,531.258,271.05,2017
"Chico, CA",17020,73880.0,9267.5072,4728.32,64990.0,11614.966773760001,5926.003456,24.2,17.416,8.260757120000001,4.214672,6.4,15-0000,Computer and Mathematical Occupations,CA,1400.0,664.048,338.8,2017
"El Centro, CA",20940,73520.0,8790.0512,4484.72,70750.0,11016.571168960001,5620.699576000001,11.2,5.311,1.1658707199999998,0.5948319999999999,6.1,15-0000,Computer and Mathematical Occupations,CA,320.0,70.24640000000001,35.84,2017
"Fresno, CA",23420,73210.0,2869.832,1464.2,68430.0,3596.7604456000004,1835.0818600000002,6.3,8.89,1.0977372,0.5600700000000001,2.0,15-0000,Computer and Mathematical Occupations,CA,3310.0,408.7188,208.53,2017
"Hanford-Corcoran, CA",25260,70580.0,7885.1975999999995,4023.06,65310.0,9882.51815208,5042.101098,12.3,8.097,1.9520247600000002,0.9959310000000001,5.7,15-0000,Computer and Mathematical Occupations,CA,340.0,81.9672,41.82,2017
"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",31084,93590.0,2201.2367999999997,1123.08,89630.0,2758.81008144,1407.556164,3.0,24.862,1.4618856,0.74586,1.2,15-0000,Computer and Mathematical Occupations,CA,110160.0,6477.408,3304.8,2017
"Madera, CA",31460,71410.0,5598.544,2856.4,65580.0,7016.6551952,3579.92612,8.2,6.966,1.11957552,0.5712119999999999,4.0,15-0000,Computer and Mathematical Occupations,CA,300.0,48.216,24.6,2017
"Modesto, CA",33700,71440.0,4340.694399999999,2214.64,66920.0,5440.19229152,2775.6083120000003,8.8,7.667,1.3224041599999998,0.674696,3.1,15-0000,Computer and Mathematical Occupations,CA,1390.0,239.74720000000005,122.32000000000002,2017
"Napa, CA",34900,85680.0,8228.7072,4198.320000000001,78310.0,10313.03873376,5261.754456000001,13.4,9.156,2.40473184,1.2269040000000002,4.9,15-0000,Computer and Mathematical Occupations,CA,670.0,175.9688,89.78,2017
"Oakland-Fremont-Hayward, CA Metropolitan Division",36084,107880.0,3383.1168,1726.08,104910.0,4240.06028544,2163.296064,4.0,36.464,2.8587776,1.4585599999999999,1.6,15-0000,Computer and Mathematical Occupations,CA,41500.0,3253.6,1660.0,2017
"Oxnard-Thousand Oaks-Ventura, CA",37100,90150.0,4770.738,2434.05,85220.0,5979.165935400001,3050.5948650000005,6.8,23.429,3.1226171199999997,1.5931719999999998,2.7,15-0000,Computer and Mathematical Occupations,CA,7260.0,967.6128,493.68,2017
"Redding, CA",39820,71690.0,7025.62,3584.5,65980.0,8805.209546,4492.45385,12.4,9.933,2.4141163199999998,1.231692,5.0,15-0000,Computer and Mathematical Occupations,CA,640.0,155.5456,79.36,2017
"Riverside-San Bernardino-Ontario, CA",40140,77540.0,3647.4816,1860.96,74040.0,4571.388689280001,2332.3411680000004,4.4,10.272,0.8858572800000001,0.45196800000000004,2.4,15-0000,Computer and Mathematical Occupations,CA,14740.0,1271.1776,648.5600000000001,2017
"Sacramento--Arden-Arcade--Roseville, CA",40900,87800.0,2237.1440000000002,1141.4,84940.0,2803.8125752,1430.51662,3.9,35.792,2.73594048,1.395888,1.3,15-0000,Computer and Mathematical Occupations,CA,34370.0,2627.2428,1340.43,2017
"Salinas, CA",41500,96730.0,9289.949200000001,4739.77,89670.0,11643.093332360004,5940.353741000002,8.5,12.025,2.003365,1.022125,4.9,15-0000,Computer and Mathematical Occupations,CA,2070.0,344.86199999999997,175.95,2017
"San Diego-Carlsbad-San Marcos, CA",41740,96710.0,2653.7224,1353.94,93900.0,3325.91028392,1696.893002,2.6,36.419,1.8559122399999999,0.9468939999999999,1.4,15-0000,Computer and Mathematical Occupations,CA,52200.0,2660.112,1357.2,2017
"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",41884,124880.0,6119.12,3122.0,120050.0,7669.093096,3912.8026,4.0,83.902,6.5779168,3.35608,2.5,15-0000,Computer and Mathematical Occupations,CA,93670.0,7343.728,3746.8,2017
"San Jose-Sunnyvale-Santa Clara, CA",41940,122900.0,2890.6079999999997,1474.8,120120.0,3622.7990064,1848.3668400000001,3.1,121.332,7.3721323199999995,3.7612919999999996,1.2,15-0000,Computer and Mathematical Occupations,CA,132140.0,8028.8264,4096.34,2017
"San Luis Obispo-Paso Robles, CA",42020,71580.0,4629.7944,2362.14,65440.0,5802.521321519999,2960.470062,32.5,21.707,13.827359000000001,7.054775000000001,3.3,15-0000,Computer and Mathematical Occupations,CA,2530.0,1611.61,822.25,2017
"San Rafael, CA Metropolitan Division",42034,107220.0,5463.931199999999,2787.72,102440.0,6847.94497296,3493.8494760000003,8.5,28.362,4.7251091999999995,2.41077,2.6,15-0000,Computer and Mathematical Occupations,CA,3260.0,543.116,277.1,2017
"Santa Cruz-Watsonville, CA",42100,92910.0,7466.247599999999,3809.3099999999995,85320.0,9357.448117079999,4774.208223,8.4,19.998,3.2924707200000003,1.6798320000000002,4.1,15-0000,Computer and Mathematical Occupations,CA,1950.0,321.048,163.8,2017
"Santa Maria-Santa Barbara, CA",42200,97940.0,5566.9096,2840.26,92880.0,6977.00780168,3559.697858,7.7,28.815,4.348759800000001,2.2187550000000003,2.9,15-0000,Computer and Mathematical Occupations,CA,5350.0,807.4219999999999,411.95,2017
"Santa Rosa-Petaluma, CA",42220,90200.0,5480.552,2796.2,86910.0,6868.775821600001,3504.4774600000005,10.7,15.75,3.303089999999999,1.6852499999999997,3.1,15-0000,Computer and Mathematical Occupations,CA,3190.0,669.0068,341.33,2017
"Stockton, CA",44700,76090.0,4324.9556,2206.61,70990.0,5420.466853479999,2765.544313,7.8,7.394,1.13039472,0.576732,2.9,15-0000,Computer and Mathematical Occupations,CA,1790.0,273.6552,139.62,2017
"Vallejo-Fairfield, CA",46700,86220.0,5745.7008,2931.48,82600.0,7201.08681264,3674.023884,10.6,12.353,2.5664592799999997,1.309418,3.4,15-0000,Computer and Mathematical Occupations,CA,1680.0,349.0368,178.08,2017
"Visalia-Porterville, CA",47300,75170.0,6777.327200000001,3457.82,68450.0,8494.024179760001,4333.685806,11.0,7.06,1.522136,0.7766,4.6,15-0000,Computer and Mathematical Occupations,CA,1080.0,232.84799999999998,118.8,2017
"Yuba City, CA",49700,84470.0,13410.457199999999,6842.07,73620.0,16807.32600876,8575.166331,11.0,5.663,1.2209428000000002,0.6229300000000001,8.1,15-0000,Computer and Mathematical Occupations,CA,240.0,51.744,26.4,2017
"Boulder, CO",14500,95520.0,3182.7263999999996,1623.84,92440.0,3988.91099712,2035.158672,4.3,76.986,6.488380080000001,3.310398,1.7,15-0000,Computer and Mathematical Occupations,CO,13740.0,1158.0072,590.82,2017
"Colorado Springs, CO",17820,94400.0,3145.408,1604.8,92960.0,3942.1398464,2011.29584,3.8,50.862,3.7882017599999998,1.932756,1.7,15-0000,Computer and Mathematical Occupations,CO,13980.0,1041.2304,531.24,2017
"Denver-Aurora, CO",19740,96940.0,2470.0312,1260.22,94210.0,3095.69010296,1579.433726,2.7,49.199,2.60361108,1.328373,1.3,15-0000,Computer and Mathematical Occupations,CO,71000.0,3757.3199999999997,1917.0,2017
"Fort Collins-Loveland, CO",22660,91030.0,5530.9828,2821.93,88940.0,6931.98074324,3536.724869,4.7,32.484,2.99242608,1.526748,3.1,15-0000,Computer and Mathematical Occupations,CO,5020.0,462.44239999999996,235.94,2017
"Grand Junction, CO",24300,73340.0,5174.8704,2640.24,69070.0,6485.665072320001,3309.0127920000004,9.3,10.466,1.9077424799999998,0.9733379999999999,3.6,15-0000,Computer and Mathematical Occupations,CO,620.0,113.0136,57.66,2017
"Greeley, CO",24540,69710.0,4508.842799999999,2300.43,67600.0,5650.932681240001,2883.1289190000007,12.9,11.977,3.0282646799999995,1.5450329999999999,3.3,15-0000,Computer and Mathematical Occupations,CO,1160.0,293.2944,149.64,2017
"Pueblo, CO",39380,64440.0,3536.4671999999996,1804.32,61840.0,4432.25434176,2261.354256,10.5,9.71,1.9983180000000003,1.0195500000000002,2.8,15-0000,Computer and Mathematical Occupations,CO,580.0,119.36399999999999,60.9,2017
"Bridgeport-Stamford-Norwalk, CT",71950,99340.0,4088.8343999999997,2086.14,94280.0,5124.53615352,2614.559262,11.1,33.691,7.32981396,3.739701,2.1,15-0000,Computer and Mathematical Occupations,CT,14000.0,3045.84,1554.0,2017
"Danbury, CT",72850,86040.0,5396.428800000001,2753.28,79440.0,6763.344215040001,3450.685824,6.4,21.095,2.6461568000000004,1.3500800000000002,3.2,15-0000,Computer and Mathematical Occupations,CT,1660.0,208.23039999999997,106.24,2017
"Hartford-West Hartford-East Hartford, CT",73450,91980.0,2343.6504,1195.74,90270.0,2937.2970463200004,1498.6209420000002,5.8,38.646,4.3932772799999995,2.241468,1.3,15-0000,Computer and Mathematical Occupations,CT,22480.0,2555.5263999999997,1303.84,2017
"New Haven, CT",75700,81390.0,3030.9636,1546.41,78200.0,3798.70667988,1938.115653,5.5,19.516,2.1038248,1.07338,1.9,15-0000,Computer and Mathematical Occupations,CT,5330.0,574.574,293.15,2017
"Norwich-New London, CT-RI",76450,84950.0,3829.5459999999994,1953.8499999999997,83350.0,4799.5700018,2448.760205,7.3,18.235,2.6090637999999995,1.3311549999999999,2.3,15-0000,Computer and Mathematical Occupations,CT,2330.0,333.3764,170.09,2017
"Waterbury, CT",78700,70820.0,3747.7944,1912.14,67320.0,4697.11072152,2396.485062,9.6,8.492,1.5978547200000002,0.8152320000000001,2.7,15-0000,Computer and Mathematical Occupations,CT,580.0,109.1328,55.68,2017
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",47894,107350.0,1683.2479999999998,858.8,105360.0,2109.6147184,1076.3340400000002,1.6,76.94,2.4128383999999996,1.23104,0.8,15-0000,Computer and Mathematical Occupations,DC,193830.0,6078.5088000000005,3101.28,2017
"Dover, DE",20100,73090.0,3867.9228000000003,1973.43,68650.0,4847.667645240001,2473.2998190000003,5.7,16.766,1.8730975199999997,0.9556619999999999,2.7,15-0000,Computer and Mathematical Occupations,DE,1060.0,118.4232,60.42,2017
"Wilmington, DE-MD-NJ Metropolitan Division",48864,94150.0,2952.5440000000003,1506.4,91880.0,3700.4233952000004,1887.9711200000002,5.7,47.308,5.285249759999999,2.6965559999999997,1.6,15-0000,Computer and Mathematical Occupations,DE,16420.0,1834.4424000000001,935.94,2017
"Cape Coral-Fort Myers, FL",15980,65530.0,3082.5312,1572.72,59290.0,3863.33635296,1971.089976,5.7,10.43,1.1652396,0.59451,2.4,15-0000,Computer and Mathematical Occupations,FL,2690.0,300.52680000000004,153.33,2017
"Crestview-Fort Walton Beach-Destin, FL",18880,85200.0,3840.8159999999993,1959.5999999999997,83630.0,4813.694692799999,2455.9666799999995,5.2,29.247,2.98085424,1.520844,2.3,15-0000,Computer and Mathematical Occupations,FL,3120.0,317.9904,162.24,2017
"Deltona-Daytona Beach-Ormond Beach, FL",19660,63340.0,3476.0992,1773.52,59530.0,4356.59512736,2222.752616,16.7,12.187,3.9890488399999993,2.0352289999999997,2.8,15-0000,Computer and Mathematical Occupations,FL,2340.0,765.9287999999999,390.78,2017
